mmat	1431959
scu	1403256
blbd	1589526
anik	898437
bhb	743367
siga	1010086
lxrx	1062822
spwh	1132105
ncv	1214935
djco	783412
naac	1830063
ymab	1722964
rada	761238
zyme	1403752
tetc	1840920
iiiv	1728688
msb	65172
tkno	1850902
ccbg	726601
fra	1259708
ueic	101984
psnl	1527753
eto	1281926
omga	1850838
invz	1835654
tsvt	1860782
vff	1584549
insg	1022652
gree	1844971
ccne	736772
newp	1369085
pnnt	1383414
grwg	1604868
lidr	1818644
prth	1653558
lhc	1824153
adap	1621227
sbnc	703904
seah	1820852
icpt	1270073
rmt	912147
taco	1585583
mcft	1638290
inre	1528985
altg	1759824
hio	910068
srlp	1525287
dgica	800457
qiwi	1561566
lvox	1723648
prts	1378950
leap	1818346
srg	1628063
bbcp	1703956
arbk	1841675
gss	903571
mass	1555279
smbk	1038773
ikna	1835579
ever	1640428
gnty	1058867
cepu	1717161
cfvi	1830081
gbab	1495825
higa	1823776
vbiv	764195
repx	1001614
peo	216851
abml	1576873
prld	1678660
untc	798949
blde	1779128
btaq	1815526
trc	96869
spne	1637761
sev	1840416
artna	863110
sdhy	1812923
edn	1395213
hbmd	1390162
ogi	1620737
vpg	1487952
rmni	1635282
ktf	839533
pmo	900422
cpaa	1841137
muj	1053988
bgfv	1156388
reax	1862461
ciso	1777319
hayn	858655
enpc	1816261
tipt	1393726
arta	1844840
ficv	1855693
uxin	1729173
ztr	836412
aomr	1766478
adse	1879248
ezoo	1752372
cpar	1848410
ocul	1393434
ennv	1832351
mhn	1038186
tpgy	1819399
nrp	1171486
giix	1841080
sbea	1836707
etb	1308927
ooma	1327688
pwp	1777835
rfmz	1817159
hql	884121
fdus	1513363
twlv	1819498
grvy	1313310
wuyi	1687065
gmbt	1836190
snii	1838359
ndac	1837067
tpic	1455684
mux	314203
glbl	1838615
gilt	897322
tmdx	1756262
gsqd	1837207
oric	1796280
ppgh	1826333
icnc	1858351
dbo	1383058
pspc	1843716
twnt	1835512
acah	1836274
bfz	1137391
krus	1772177
cndb	1851961
scle	1838697
ptoc	1838238
frxb	1840161
amnb	741516
joan	1834585
caf	1368493
wald	1840199
ll	1396033
slcr	1826553
ppt	827773
gfx	1823896
nan	1074769
vel	1692376
atax	1059142
laws	703604
cste	1504379
miy	890393
bsrr	1130144
hcic	1829455
dhhc	1830188
jcic	1822312
scob	1838431
acii	1838614
ross	1841610
oepw	1824677
fact	1838987
coli	1829615
spgs	1839127
twni	1835881
zt	1849408
lega	1834628
rxra	1840463
gate	1838513
macc	1840148
slac	1834755
trtl	1847112
wldn	1370450
tals	1827506
care	1829576
tioa	1846163
acro	1847891
blfy	1846017
fmao	792966
cem	1488775
fmiv	1842916
bbig	1717556
ffntf	1783875
rigl	1034842
nfys	1850502
aerg	879911
plrx	1746473
inve	1036044
kltr	1432133
litt	1848364
skyt	1819974
ufi	100726
akya	1711933
tlys	1524025
noa	1368519
asa	1230869
vera	1831828
twnd	1814215
iea	1652362
jri	1539337
cpsi	1169445
hpf	1189740
cznc	810958
gthx	1560241
bcsa	1873441
cian	1867752
ryam	1597672
tnya	1858848
fph	1574197
adth	1838672
fnch	1733257
aadi	1422142
ois	1121484
eskyf	1010559
atro	8063
brt	14846
atha	1620463
vuzi	1463972
wejo	1864448
hcar	1824846
dtoc	1839998
faca	1839550
ctt	1341141
sb	1434754
svfc	1837240
byts	1842566
rsvr	1824403
shbi	1035092
tig	1801754
sgu	1002590
vapo	1253176
stxs	1289340
jro	1289213
claa	1837739
seznl	1662991
tars	1819790
rfi	891290
piai	1819175
alto	778164
tg	850429
tti	844965
eft	1288992
senea	88948
hawel	46207
prsr	1825473
stks	1399520
pfdr	1839132
min	826735
dyn	1818794
foun	1862068
muds	1820727
crd-a	25475
locl	1840780
aip	1667011
kvsa	1841873
kore	1855457
xpof	1802156
afb	1162027
dzsi	1101680
psag	1833235
xlo	1840233
ffa	1291334
apei	1201792
hyac	1819253
dcrd	1848959
ndls	1275158
plmi	1840317
casa	1333835
cpz	1717457
aef	846676
fpvd	1518720
puyi	1750264
csta	1834032
itegy	1579597
veru	863894
efr	1258623
frst	1325670
sdac	1837248
nmg	1649752
anac	1829558
pyr	1743344
hcne	1843205
blze	1462056
apyx	719135
bcov	1313275
vrna	1657312
rani	1856725
mpx	1129155
igic	1794338
actd	1842279
gbio	1733294
hffg	1680873
bym	1181187
vsta	1792829
glo	1350869
chpm	1785041
sd	1349436
fgpr	922358
sier	1844135
gbli	1494904
twcb	1845618
ssaa	1830547
pmx	1181506
hix	1058239
brw	826020
epix	1633932
nrdy	1819404
cps	1320461
prqr	1612940
spro	1701108
rkly	1852117
loop	1504678
rrbi	1071236
argu	1865377
aggr	1842329
dsm	855887
gth	1782594
jmkj	1624140
dhca	1838163
nodk	1681206
abst	1071058
mlr	924822
asg	786035
fanh	1413855
hmco	1829042
atto	1606457
aray	1138723
bcab	1826892
mrns	1267813
pmm	844790
bnft	1576169
esm	1841420
htpa	1828817
fsrx	1834336
klr	1719489
acdi	1850316
altu	1822366
vrdn	1590750
btnb	1831236
ftsi	1529463
civb	944745
rrac	1860879
krnl	1832950
pfis	1056943
sol	1417892
mrsn	1442836
anpcy	1620678
abus	1447028
jun	1838814
cato	18255
nsr	813639
utmd	706698
xpoa	1821742
bh	1726173
bdsi	1103021
thrx	1745020
hbcp	1436425
cvlg	928658
kbal	55772
free	1753706
fnlc	765207
tsib	1832737
gpac	1831979
chaa	1838293
hugs	1836894
cova	1837160
gxii	1826669
iclk	1697818
bsky	1846804
pmf	1140392
glad	1143513
rlfty	1854078
itic	720858
akba	1517022
enjy	1830180
allk	1564824
nxu	1828536
ht	1063344
nev	1469392
rmm	1771226
smmf	811808
dibs	1600641
blua	1831006
pfl	1244183
tnk	1419945
rdvt	1720116
edd	1388141
gern	886744
fof	1375340
ejfa	1839434
crge	1277250
apph	1807707
gogn	1852940
cbnk	1419536
ardc	1515324
fei	1556336
kiii	1826059
zev	1802749
lgto	1883814
natr	275053
ciig	1841338
plse	1625101
cto	23795
cncn	1191334
tyg	1268533
dray	1852771
sor	91847
whf	1552198
dmtk	1651944
grts	1656634
dhbc	1838176
sbow	351817
powl	80420
oia	835333
klaq	1823323
clrm	1831937
nktx	1787400
xos	1819493
tinv	1820144
gpp	1635650
tzps	1823481
spkb	1826435
dnz	1830374
ocn	873860
cnd	1824301
cydy	1175680
myj	884216
aptm	1845550
arrw	1835972
ampi	1835636
flme	1831481
ipvi	1839611
lcaa	1841024
ccac	1794621
jnce	1640455
mcr	851170
kldi	1752474
ncz	1227857
vtiq	1823884
wpca	1836075
raas	1804583
jgh	1615905
xxii	1347858
atcx	1751143
kinz	1820875
bhr	1574085
ivan	1819142
nr	71829
aurc	1835856
fwac	1847874
ssss	1509470
hccc	1822935
lgvc	1879297
chmx	1657045
mmt	809173
tgan	1715768
ff	1337298
adex	1830029
srra	1290149
ezpw	876523
stre	1838361
kmf	1500096
gtii	356590
pcb	1423869
aeri	1337553
kcgi	1865407
cptk	1827899
lvlu	1780201
axgn	805928
ntp	829365
warr	1820209
ftci	1828161
krt	1758021
cnda	1851959
tmkr	1821606
ftaa	1832696
ggmc	1818880
bkt	832327
lsea	1721386
avdl	1012477
tci	733590
ader	1822912
omer	1285819
brbs	842717
ttsh	1552800
ftcv	1829328
pow	1829427
roni	1845437
kair	1824171
pmgm	1837607
epwr	1825720
ictsf	1010134
swet	1828914
mdh	1823143
atvc	1831874
eac	1832765
tei	909112
supv	1517399
amti	1801777
gtpa	1837105
otmo	1842498
nvsa	1838433
picc	1835800
fusn	1805890
ftvi	1844336
iiii	1829889
jugg	1842609
tcbx	1781730
bny	1137390
gwrs	1434728
rdus	1428522
disa	1838831
tk	911971
baca	1869673
jfu	1619544
ftpa	1839972
mpaa	918251
ftev	1839569
txcb	1006840
cslt	1433714
aud	1067837
ormp	1176309
lcut	874396
erc	1227073
ipvf	1839610
allt	1365767
dsx	1318885
cdr	761648
pvbc	1778784
pyxs	1782223
vacc	1828185
lvra	1841383
avnw	1377789
true	1327318
gnog	1768012
refi	1867949
rent	1468327
oyst	1720725
onyx	1849548
xbit	1626878
bksy	1753539
advv	1698519
ngvc	1547459
sgc	95574
hyi	1497186
nl	72162
gamb	1839799
ncac	1849475
nca	818851
jrs	1158289
ello	946394
tsha	1806310
rkta	1844363
imrx	1790340
th	1712189
lndc	1005286
pond	1842430
rdw	1819810
pstl	1759774
mtal	1853021
puck	1836100
tufn	1757399
emo	1517518
bgh	1521404
aciu	1651625
vtru	1805012
eypt	1314102
ccrd	320340
pcq	1140411
ipax	1844452
vtgn	1411685
gte	1273441
cinr	1575051
mcbc	1053584
rgc	1829667
mci	275694
gsaq	1823707
orrcf	1390352
atom	1420520
eot	1454741
inse	1615063
kio	1515940
ioac	1854275
opt	1815620
pegr	1847241
levl	1412707
zyxi	846475
vlgea	103595
clls	1627281
cffe	1839530
wprt	1370416
hlah	1826814
trhc	1651561
mic	1845290
afcg	1822523
ipva	1839608
vpcb	1840792
cru	1825497
ags	1593548
zepp	1720446
tcmd	1027838
egan	1066194
clas	1826855
cnty	911147
otlk	1649989
infu	1337013
fssi	1822862
pfta	1853580
iacc	1844579
gcbc	1070524
lptv	1643988
rlgt	1171155
eols	1570562
dnac	1850270
hpx	1809353
aehr	1040470
cue	1645460
bgr	1306550
vor	1817229
rclf	1833498
mta	1722606
gobi	1854593
mtac	1826667
axti	1051627
dxlg	813298
slvr	1842644
rxst	1111485
oacb	1820931
unty	920427
aenz	1572621
ghl	1282977
flya	1844650
npab	1837929
uroy	1711570
rcky	895456
iii	1371489
sjt	319655
spir	1816017
nsrcf	1302084
dnaa	1850266
dnab	1850271
bkcc	1326003
ipha	1598599
dnad	1850272
asaq	1819510
lokm	1841585
dtrc	1182737
meka	1870258
maps	1779474
tekk	1822027
bned	1634117
kodk	31235
mepw	1627452
cgen	1119774
vstm	1526119
ddlx	1643194
myc	882152
rvac	1846136
silc	916793
scaq	1821812
mon	1828325
hcii	1823033
fct	1282850
mvt	897269
meip	1262104
ithx	1828852
amtx	738214
cogt	1622229
rlyb	1739410
tmc	1798562
myfw	1327607
sbt	1680379
aftr	1865975
annx	1528115
hwel	1845013
adag	1818838
gtyh	1682325
fll	891482
cdro	1866782
lovv	1605780
vpv	895528
hear	1493761
nml	1562051
ssti	1351636
btbt	1710350
hrzn	1487428
pstx	1661460
cplp	1392326
bbw	1113809
adal	1853928
seovf	1491434
pbfs	1769663
ajx	1614806
best	1709505
pcyo	276720
trda	1689375
bwc	1854863
mqt	887394
nbn	811831
plpc	80035
cris	1108205
lqda	1819576
sar	1377936
rmo	1757932
iif	916618
lcap	1802450
clim	1835713
dmys	1858327
thtx	1512717
nrac	1831964
gia	1844505
bgt	1287480
nwpx	1001385
nvec	724910
znte	1823652
rpid	1380106
cveo	1590584
inaq	1862463
acnb	715579
aeac	1827392
thcp	1843993
mgu	1326390
next	1612720
vate	1006837
dyns	1854270
psf	1498612
gdlc	1729997
pcsb	1691337
evi	65312
nen	746514
ircp	1128173
spxx	1338561
akic	1826574
gan	1799332
sbii	1842729
xl	1772720
alt	1326190
iso	1615055
acbm	1622996
gwii	1850487
taca	1826991
borr	1715497
plm	866028
mue	1071899
scvx	1794717
cas	1822309
mcaa	1856995
sv	1822966
svfb	1837238
scpl	1760717
cors	1842659
acev	1813658
toac	1860482
dtrt	1865537
fen	1284940
wia	1254370
dsaq	1871745
fron	1842223
pcct	1844149
htaq	1850038
fdbc	1098151
dpcs	1857803
adma	1368514
autl	1730463
fvcb	1675644
usct	1860514
wrac	1855168
ahpa	1846253
pfhd	1630856
ctmx	1501989
shca	1848558
zom	1684144
nuw	1450445
svna	1850699
dtil	1357874
irrx	1854795
aspc	1836547
mixt	1576914
ston	1753886
eglx	1854233
blts	1827328
kaii	1825962
sttk	1680367
lhaa	1841948
mpra	1853436
fiac	1854480
boas	1838544
kalv	1348911
nbh	1178839
cbrg	1845149
orrf	826154
flag	1855485
rcfa	1870143
cspr	1598674
xfin	1852749
biot	1825413
noac	1824888
swag	1841800
pck	1170300
vii	1826011
fcuv	1590418
arbg	1823826
bhac	1851612
iqmd	1850051
hwkz	1841144
wwac	1853044
hmtv	1567345
paqc	1830531
cix	1049606
uph	1770141
gnac	1832250
tris	1852736
grin	1725293
pkbk	1315399
ptic	1821075
itq	1805508
hlg	1596964
ixaq	1852019
lcw	1847577
tmac	1835236
ldha	1842373
velo	1832371
zwrk	1828438
ostr	1834226
dbl	1525201
shac	1820160
evlo	1694665
cnlhn	23426
qmco	709283
vlat	1843091
osi	1832136
vktx	1607678
pgss	1861541
vcxa	1848898
asts	1780312
glsi	1799788
sund	1171838
nat	1000177
vra	1495320
selb	1453687
imux	1280776
aht	1232582
ueps	1041514
bkn	894242
tsat	1845840
acv	1636289
kmda	1567529
nuo	878200
lctx	876343
lmnr	1342423
kopn	771266
nbtx	1760854
frsg	1842883
neti	1587264
dms	1725134
lcnb	1074902
eggf	1843973
wimi	1770088
bcbp	1228454
cfv	1828049
clvs	1466301
pke	76267
cvcy	1127371
afaq	1841661
scor	1158172
sy	1758530
strs	885508
crtx	1662774
evm	1177161
rei	1384195
irnt	1777946
fzt	1839824
ngl	1504461
mulg	1629665
mfm	801961
akts	1584754
shqa	1844908
giw	1848795
skya	1847152
nrim	1163370
fora	1829280
alco	3545
sang	1753368
vntr	1705682
npv	897421
pipp	1822835
hypr	1833769
eqha	1826729
cybe	768411
scm	1551901
xpax	1853397
hoft	1077688
glha	1841734
nhhs	1503707
pasg	1787297
twoa	1843988
thrn	1844280
clsk	827876
incr	1857030
opp	1678130
fbiz	1521951
mhi	1223026
migi	1218683
xers	1867096
bwfg	1505732
cvgi	1290900
cntb	1835268
aprn	1701114
maca	1835416
yi	1738906
mav	1258943
wavc	1849580
sabs	1833214
hqi	1140102
pirs	1583648
mtt	1454021
envi	1822691
gnus	1355848
trca	1840353
tsi	809559
xflt	1703079
alpp	1606698
dhx	1393883
jce	1385763
fsbw	1530249
oca	1827669
isle	1837997
alpn	1626199
pkoh	76282
avac	1836478
esq	1531031
pdlb	1703489
urg	1375205
frw	1825739
rngr	1699039
rdbx	1820201
pht	1166258
pshif	1538169
dwin	1812360
idba	1824036
fst	1815737
ltmaq	1047716
mlai	1851625
elym	1768446
wilc	1030997
espr	1434868
ener	1855555
gldg	1538847
uscb	1901637
mnts	1781162
aft	1502573
vhaq	1823857
soi	1697500
nxp	883618
prog	1580063
cvm	725363
twn	804123
dlca	1831928
voxx	807707
grcl	1826492
odc	74046
frbk	834285
ednc	1864891
axu	1364128
ghac	1806156
cbay	1042074
wqga	1851174
emf	809708
phyt	1848756
arte	1839990
frtg	1602813
hplt	1863181
locc	1848323
frgi	1534992
opa	1843121
smih	1839185
bite	1831270
glre	1385613
dals	1863294
qfta	1830795
ibex	1720420
rchg	1817786
cdaq	1851909
olma	1750284
apac	1844981
gvci	1858503
mhld	1412100
fins	1745059
crzn	1844635
lgi	1278211
scd	1270131
ppta	1526243
vtn	883265
dbb	1383084
dmb	1565381
kbrs	1411059
tcac	1801602
swkh	1089907
srsa	1821682
hiti	1847409
rain	1724979
gdo	1472341
prvb	1695357
byrn	1354866
axdx	727207
aris	1865187
ftf	1233087
egy	894627
tbsa	1843764
quad	1481792
bgsx	1838666
mec	1766368
oria	1847416
czfs	739421
fund	825202
mimo	1823882
vtnr	890447
seda	1846975
rrgb	1171759
dhy	1061353
lbti	1384135
pfsw	1095315
hbp	1093082
catn	1632275
glop	1598655
cban	711669
mrmd	1522767
eose	1805077
wbba	1787412
usx	923571
mynz	1874252
gpja	41091
rcel	1762303
xoma	791908
fldm	1162194
kmph	1434647
ptmn	1372807
tsbk	1046050
bmac	1848020
uti	1261654
cia	24090
zeus	917470
wrn	1364125
eex	1579214
imaq	1846235
mrcc	1512931
enob	1527728
adn	1744494
ltrx	1114925
mitt	1514281
zenv	1836934
aout	1808997
howl	1785530
amsc	880807
hbio	1123494
qd	1692705
kcac	1899287
pcom	1204413
altm	1692787
obt	1754226
tbnk	1447051
gacq	1846288
eod	1386067
hmbl	1119190
fuv	1558583
nro	1261166
cyt	1662244
foa	1828937
pbax	1870404
bkkt	1820302
tron	1847513
kplt	1785424
atlo	1132651
avte	1798749
pana	1828989
akus	1722271
aptx	1674365
expr	1483510
vmga	1875943
sunl	1821850
cece	3197
ltry	1673481
fif	1513789
flmn	1703785
maqc	1844419
goed	1810140
npce	1528287
cpss	889609
fbio	1429260
edap	1041934
pzc	1181504
niobf	1512228
nc	789933
jco	1686142
emx	1285786
nsl	1093428
evbn	842518
dlhc	785557
solo	1637736
nwfl	1013272
fdeu	1646109
when	943535
btcm	1517496
acaq	1869141
kndi	1316517
rbtk	1594204
asxc	876378
ggt	921671
etx	1563696
suns	1508171
ctxr	1506251
meac	1849902
shmp	1465470
clnh	1479681
mxf	65433
aif	1526697
lotz	1759008
isaa	1845601
nath	69733
arl	1102238
weys	106532
cnf	1733868
swss	1838000
rner	1854461
tvac	1820566
pine	1786117
empr	887396
dakt	915779
tcfc	855874
emp	66901
efl	1701167
phun	1665300
bsvn	1746129
bwmn	1847590
ihit	1682811
kulr	1662684
brpm	1839360
impl	1445499
tpba	1847090
igi	1462586
ivh	1568292
hudi	1791725
vtaq	1822145
emkr	808326
grx	1391437
mrbk	1750735
kirk	1056285
lnfa	1823575
tga	736744
asax	1824211
dsac	1823466
piii	1832511
fgbi	1408534
cenq	1841425
ncmi	1377630
yrd	1631761
oxus	1852973
arck	1855886
smsi	948708
nksh	796534
batl	1282648
fxe	1328598
gapa	1839121
gcac	1498233
agle	1636282
vbf	5094
luna	1239819
actg	934549
pmvc	1807765
flc	1245648
gdnsf	1771706
eftr	1828522
myna	1850453
crecf	1478035
jof	859796
afac	1849489
thac	1863685
briv	1844211
curi	1776909
sera	1534969
claq	1849820
fnvt	1857855
enj	71508
owlt	1816708
apn	1849011
dune	1817232
chmg	763563
agil	1790625
nsrpf	1536674
dhf	1057861
roc	1884516
vrca	1660334
wism	1756640
inka	1826671
cmls	1058623
camp	730255
pgrw	1833213
bsl	1486298
hzn	1637655
talk	1803901
ksi	1843351
lazy	1721741
bbxia	1814974
pw	1532619
fngr	1602409
bcml	1730984
bmea	1840439
ft	833040
ehi	1228509
codx	1692415
epzm	1571498
finw	1856365
apen	1251769
plbc	1168455
sptk	1836259
gaegf	1810254
sirc	1756704
ngc	1843249
glq	1316463
aldx	1341235
clbr	1847064
abos	1576885
enx	1177162
wlfc	1018164
lee	58361
pqeff	1561180
srt	1031029
gfor	1845459
dla	1101396
alya	1734520
mist	1408443
vwtr	830122
mg	1436126
cvly	806279
uone	1041657
insi	30125
sqz	1604477
hurc	315374
wndw	1071840
hglb	1622148
gf	858706
clpt	1285550
hrow	1360214
fthm	1753162
cclp	1449488
fnwb	1556727
smmt	1599298
bsaq	1851908
poetf	1437424
prof	1628808
riv	1501072
aaci	1844817
sama	1843100
cmpx	1738021
gnft	1757064
ckpt	1651407
oxsq	1259429
hyb	825345
tsq	1499832
iobt	1865494
hsaq	1814114
esea	1341170
atxg	1650101
mile	1819035
dnay	1850079
rmbi	1767837
prtk	1178711
ctic	891293
wneb	1157647
fixx	1661998
cofs	803164
teaf	1704299
wtcg	924396
mpa	891038
phci	1620749
trec	7039
bnnr	1852332
hie	1519505
athx	1368148
jaqc	1817868
lhdx	1652724
cdxc	1386570
snfca	318673
mhh	1437226
rose	1870129
apcx	1070050
cydvf	1394039
fsfg	1435508
istr	1602658
nmtr	1551986
esca	33488
vabk	1572334
pim	830622
sonx	1407973
mtrx	866273
smts	1705259
dgl	1383055
niq	1564584
alpa	1842939
chn	845379
isba	842517
aryd	1838821
rgco	1069533
ziop	1107421
mlp	63330
ear	1719395
ltrpa	1606745
dpls	866439
blng	1842384
hsbi	943033
ataq	1841004
lkco	1487839
abgi	1833764
insd	1697587
rekr	1697851
epm	1006655
wmpn	1828376
immp	1506184
ovid	1636651
bwg	1504545
og	1829949
ocax	1820175
nrxp	1719406
pfd	868578
vmd	1729149
spe	897802
mnsb	1693577
snda	1043000
racb	1819724
blsa	1823200
arye	1852432
onds	1646188
ntg	1490286
crnt	1119769
opbk	1722010
spok	1289945
essa	1382230
ptrs	832090
cwgl	1562151
hbb	1709164
ide	1417802
ctr	1547341
viao	1769116
nny	818850
mgta	1690585
qipt	1540013
rico	1842219
freq	1703647
linc	1286613
necb	1847398
ccai	1846968
hexo	1690947
vect	1836379
harp	1708493
ssbk	1689731
apmi	1857662
sncr	1131554
cloe	1849058
ger	1612875
mita	1847440
amam	1836056
bgx	1504234
mlac	1807594
gmda	1600847
amci	1843724
nref	1786248
piivx	1557265
urgn	1668243
ram	1841867
cbh	1701809
calb	1752036
mtem	1183765
via	1606268
optn	1494650
vrdr	1506929
uihc	1401521
panl	1606909
asps	1462418
nnbr	918541
sach	1682220
surf	1718108
hlan	844959
csse	1679063
cadl	1841387
sgii	1869824
rphm	1637715
smti	714256
xair	1641631
thcc	1441082
tnp	1166663
belfa	729580
prbm	1848165
rvp	946563
thca	1773087
sj	1753673
gceh	748790
fncb	1035976
tela	1561921
jspr	1788028
lptx	1509745
glta	1852767
dnif	1059213
gsqb	1849280
vmac	1810491
msd	904112
abti	1442999
mesa	810332
cmct	908311
fat	1705012
omeg	1832010
basi	1330016
flac	1828326
naz	892992
mogo	1602842
rvsb	1041368
ljaq	1825437
gein	1683131
gmgi	1437925
cik	810766
clnn	1822791
rell	355948
hwbk	893847
dbvt	1613780
fnwd	919864
flxs	37472
chra	1730346
evg	1287498
smlp	1549922
pwod	716605
dmf	839122
jatt	1855644
sft	1762322
cmcm	1597835
fxy	1353613
bta	1343793
nls	1078207
cvrx	1235912
mram	1438423
iber	1835205
acp	1503290
frevs	36840
iti	350868
pmts	1641614
kvhi	1007587
jhs	759866
etnb	1785173
sdig	1856028
hrtg	1598665
immr	1058811
dmo	1478102
pepl	1873324
mfin	1000209
pxlw	1040161
lchd	1715433
atos	1488039
plxp	1497504
strt	933034
life	1339970
scma	1863428
jpt	1679033
ebet	1829966
inzy	1693011
invu	862651
nak	1164771
ung	1376227
celc	1603454
bwac	1821146
nhs	1487610
aty	1861233
usak	883945
lyts	763532
nmmc	1819157
ocx	1642380
sppi	831547
dmaq	1857086
synl	95953
qtnt	1596946
drrx	1082038
rdcm	1016838
slgl	1684693
gnta	1838716
nbst	1831978
inmb	1711754
lybc	816332
sbtx	1671858
sos	1346610
stsa	1692830
xyf	1725033
acrhf	1762359
gbox	1419275
fmn	1199004
genc	64472
extn	1635881
meoa	1859310
fcco	932781
cei	1309082
mhf	830487
hyw	1785680
ebac	1841258
fstr	352825
lion	1845991
cybn	1833141
tuem	878726
crmd	1410098
dbp	1383057
pebk	1093672
mven	894871
advm	1501756
kf	748691
fgovf	1064052
iga	1332943
mcn	1289868
cntq	1847986
vnja	1532383
samg	1549966
gsv	1321847
ffnw	1401564
pdsb	1472091
inod	903651
lake	798081
whg	1165002
wea	1163792
enz	316253
sevn	1452477
ffmgf	1641229
emyb	1449794
mdxl	1601280
usdp	1610682
lsac	1869365
ccts	1865861
ebmt	1478454
ctgo	1502377
vmm	895658
vhc	1082324
pbpb	1195734
ctso	1175151
osg	75208
hgen	1293310
goro	1160791
sien	1551693
sal	1060219
aneb	1815974
ohaa	1870778
mpv	831655
trit	1819876
ship	1448397
thm	1134115
achl	1830749
lrmr	1374690
heq	1496749
chwa	1842356
glaq	1823383
mbcn	836147
pfo	882071
ifrx	1708688
ftco	1828377
bene	1828735
cmcl	766011
evoj	1834342
dkdca	1849380
drtt	1340476
labp	1785345
mymd	1321834
cwco	928340
mdxh	1872529
banx	1578987
arc	1305168
tour	1597095
eml	31107
cdak	1659352
cidm	1173204
bkep	1392091
nltx	1404644
auid	1534154
vinc	1796129
bbq	1021270
cxe	845606
gaia	1089872
mktw	1805651
nlit	1854963
mcmj	1785592
brez	1817640
pnrg	56868
hdsn	925528
mbtc	1837344
jill	1687932
ebon	1799290
jhi	759828
snse	1829802
stal	1614556
sesn	1485003
dhac	1864531
sqns	1383395
ovly	1431567
bolt	1641281
smap	1863990
tllyf	1689382
liby	1880151
lmst	1358356
lgvn	1721484
nyc	1595527
ysac	1823587
fraf	723646
clpr	1649096
rocr	1839412
gfed	1046203
jsd	1509253
ata	1825254
fpl	1589420
kwac	1823086
sdsya	1163609
glli	1888734
twin	100378
rocg	1855447
uoli	1081834
bpt	850033
hlxa	1821586
czwi	1367859
bsbk	1787414
gau	1377757
tffp	1733413
btx	748592
grrb	1126961
clpe	1093061
ecf	793040
bfin	1303942
shpw	1784851
agfy	1800637
bdtx	1701541
gstx	1497649
byfc	1001171
kxin	1713539
mtnb	1582554
mmnff	1776932
crdf	1213037
bmaq	1867757
fkys	737875
chmi	1571776
alid	1575295
oxac	1861622
pono	1855631
oily	1367408
tmrc	1445942
drio	1533998
ovbc	894671
tern	1831363
btcy	1630113
ivda	1397183
hmlp	1603016
mn	1524223
sidu	1879726
xela	1620179
lark	1141688
fxnc	719402
ncna	1709626
mtry	1860663
irme	1839133
fnrn	1114927
mlyf	1801762
giac	1853314
tgvc	1865191
fatp	1865045
agd	1362481
eigr	1305253
mnp	894351
phd	1305767
winv	1854463
xgn	1274737
nunz	886093
asur	884144
adra	1823584
ampy	1533924
cee	860489
nxtc	1661059
gggv	1856519
cpkf	847538
xspa	1410428
sbfg	767405
unb	706863
bgsf	1474903
bset	10329
ubfo	1137547
gwso	1430300
sppp	1539190
tjbh	1499785
pavm	1624326
erlff	1271554
macu	1805795
armp	921114
ngs	1084991
utrs	1452965
cwbhf	1750155
imcc	1792030
mntx	1302028
pfmt	1550695
reemf	1419806
viot	1742770
gvxxf	1490596
jmac	1874259
fcap	1070296
earn	1560672
jyac	1824119
prtg	1095435
reve	1853651
syrs	1556263
sldb	1707502
dcf	1627854
nmt	897419
amao	1843656
ihd	1496292
fcrd	1464963
pai	75398
otra	1821318
usas	1286973
ofs	1487918
lucd	1799011
bblr	1873722
hysr	1481028
uexcf	1289028
tast	809248
yj	1759614
icad	749660
jroof	1602380
glee	1843248
ae	2178
iin	88790
nkg	1177219
plg	1095052
cdzi	727273
aeha	1869974
gramf	1876945
lomlf	1509397
eucr	1822929
tcrr	1750019
mreo	1719714
txmd	25743
sga	886136
ofed	1501078
ozsc	1679817
ggz	1585855
gnss	924383
mgf	811922
leat	1456189
smwpy	1455634
litb	1523836
bysi	1677940
any	1591956
func	763907
lmao	1831868
alzn	1677077
cfbk	1070680
lvtx	1840748
ivac	1001902
vlns	1859902
nim	890119
rmi	1746967
otec	1846809
vsac	1883983
sbi	882300
awh	926617
ghm	716314
wrri	1637197
nvve	1836875
aku	1776197
cgo	1285650
epsn	1726126
svra	1160308
cbfv	1605301
qnbc	750558
gne	1528356
iaf	779336
opof	740971
bcv	9521
frla	1849294
wmc	1465885
wstg	945983
sklv	1731911
rndb	1667161
erh	1279014
ih	1814423
kfs	1072627
nanx	883107
smid	924719
wve	1631574
ctg	23111
algs	1799448
smed	898770
sbev	1553788
phil	704172
ksm	846596
nymx	1018735
rdhl	1553846
cncg	1005101
ntic	875582
trtk	1560905
ueec	1096938
srax	1538217
mpvdf	1004530
prov	1010470
seel	1017491
ortx	1748907
dbe	1383062
sqfl	1598981
aqb	1603978
avhi	1844507
rfm	1790177
tmpm	1823524
flnt	1460329
rdi	716634
pflc	1093728
atnm	1388320
enbp	1437479
asys	720500
krmd	704440
ds	1175483
dare	1401914
tnxp	1430306
ljpc	920465
intt	1036262
mdex	1318268
seav	1763660
srl	16859
hloc	1568693
adoc	1824884
cmu	809844
cwbc	1051343
opnt	1385508
rbkb	1751783
efsi	880641
gdl	1378701
fenc	1211583
pwfl	1774170
swz	813623
hnw	1388126
bkgm	1527383
